timestamp,cpu_percent,ram_percent,disk_read_Bps,disk_write_Bps,net_in_Bps,net_out_Bps,app_id,window_title,keyboard_active,mouse_active,keys_per_sec,idle_time_sec,max_gpu,gpu_Freq_MHz_req,gpu_Freq_MHz_act,gpu_IRQ_/s,gpu_RC6_pct,gpu_Power_W_gpu,gpu_Power_W_pkg,gpu_RCS_pct,gpu_RCS_se,gpu_RCS_wa,gpu_BCS_pct,gpu_BCS_se,gpu_BCS_wa,gpu_VCS_pct,gpu_VCS_se,gpu_VCS_wa,gpu_VECS_pct,gpu_VECS_se,gpu_VECS_wa
2026-01-30T02:11:55,3.8,34.0,0,4096,1510,794,com.mitchellh.ghostty,~/Documents/UTH/Do_an_data/experiments> uv,1,0,2,0.0,6.593748,15.875159,15.875159,286.745067,91.547205,0.061043,2.660051,6.593748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-30T02:11:56,6.7,34.3,0,2314240,0,254,com.mitchellh.ghostty,🔍 ~/Documents/UTH/Do_an_data/experiments,1,0,3,0.0,4.809682,13.803272,14.78922,248.4589,93.232067,0.128659,5.106421,4.809682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-30T02:11:57,5.8,34.4,0,688128,0,0,com.mitchellh.ghostty,🔍 Yazi: ~/Documents/UTH/Do_an_data/experiments,1,0,3,0.1,8.600753,25.72244,26.711764,357.14618,88.460981,0.222695,3.862798,8.600753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-30T02:11:58,7.9,34.6,0,552960,0,0,com.mitchellh.ghostty,🔍 experiments,1,0,1,0.2,5.46591,19.603989,21.564388,146.049718,93.861854,0.098714,2.59139,5.46591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-30T02:11:59,13.8,35.6,0,552960,1426,1716,com.mitchellh.ghostty,🔍 experiments,1,0,0,1.2,4.503331,13.717392,12.737578,176.366462,94.870108,0.216607,15.396303,4.503331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-30T02:12:00,2.6,35.6,0,622592,19946,13100,com.mitchellh.ghostty,🔍 experiments,1,0,0,2.2,1.879031,0.991413,1.982825,49.57063,97.82883,0.041511,3.028879,1.879031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-30T02:12:01,5.3,35.7,0,552960,13706,7620,com.mitchellh.ghostty,🔍 experiments,0,0,0,3.2,0.67319,1.977631,0.988816,14.832235,99.252933,0.017623,2.33685,0.67319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-30T02:12:02,3.0,35.7,0,774144,65946,17678,com.mitchellh.ghostty,🔍 experiments,0,0,0,4.2,1.372512,1.979367,2.969051,40.577034,98.463815,0.018847,4.115366,1.372512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-30T02:12:03,4.9,35.7,0,638976,104710,6738,com.mitchellh.ghostty,🔍 experiments,1,0,1,0.1,2.270592,5.939449,5.939449,39.596328,97.409623,0.033351,2.530779,2.270592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-30T02:12:04,13.1,35.9,0,753664,5426,1620,com.mitchellh.ghostty,🔍 Yazi: ~/Documents/UTH/Do_an_data/experiments,1,0,3,0.4,13.052962,42.500829,43.489221,313.320067,84.999249,0.197147,4.516413,13.052962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-30T02:12:05,19.7,35.1,0,1216512,2468,1904,com.mitchellh.ghostty,🔍 experiments,1,0,2,0.2,5.531334,22.797868,22.797868,260.688662,93.288488,0.357911,17.664548,5.531334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-30T02:12:06,10.8,35.6,0,1011712,8734,10486,com.mitchellh.ghostty,🔍 experiments,1,0,0,0.2,9.209916,32.592741,33.580399,220.247914,89.732158,0.170839,13.325196,9.209916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-30T02:12:07,7.5,35.6,0,1011712,17328,4774,helium,Unified Activity Log Script | Google AI Studio - Helium,1,0,2,0.7,12.693943,53.063625,48.150326,347.861541,84.512471,0.225993,3.606044,12.693943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-30T02:12:08,13.9,36.1,0,1712128,34612,21656,helium,document · khangnm1340/system_forecast_do_an@009132f - Helium,1,0,4,0.1,5.326838,26.498628,26.498628,120.715972,93.423908,0.092848,4.894215,5.326838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-30T02:12:09,12.1,36.2,0,1011712,180932,72544,helium,Input monitoring breakdown - Helium,1,0,1,0.0,3.313805,7.90951,7.90951,144.348565,95.194677,0.086172,8.820173,3.313805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-30T02:12:10,5.0,36.1,0,1011712,30806,21012,helium,Input monitoring breakdown - Helium,1,1,0,0.2,0.476726,0.0,0.0,31.419011,99.317324,0.006712,3.804107,0.476726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-30T02:12:11,22.4,36.7,0,1216512,10060,10682,helium,Asahi Linux Maintainer Steps Down - YouTube - Helium,1,1,0,0.2,5.40708,20.759975,20.759975,334.136741,92.327358,0.090506,11.41538,5.40708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-30T02:12:12,9.7,36.8,0,978944,10428,17958,helium,Asahi Linux Maintainer Steps Down - YouTube - Helium,0,1,0,0.1,5.886961,20.820112,20.820112,246.867041,90.973134,0.194003,11.104011,5.886961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-30T02:12:13,6.3,36.8,0,978944,6208,9756,helium,Asahi Linux Maintainer Steps Down - YouTube - Helium,0,1,0,0.0,2.101593,3.929107,4.911384,189.579435,96.573335,0.045325,3.77101,2.101593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-30T02:12:14,8.4,36.8,0,987136,7180,26510,helium,ElevenLabs just got nuked by open source - YouTube - Helium,0,1,0,0.0,3.217474,18.627155,18.627155,133.331213,95.611293,0.056247,3.730386,3.217474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-30T02:12:15,6.4,36.7,0,978944,4570,1048,helium,ElevenLabs just got nuked by open source - YouTube - Helium,0,1,0,0.9,7.649974,33.332315,33.332315,297.049748,90.492748,0.115485,3.389023,7.649974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-30T02:12:16,4.3,36.6,0,24154112,862,828,helium,ElevenLabs just got nuked by open source - YouTube - Helium,1,1,2,0.1,0.610609,0.0,0.0,50.394834,98.896426,0.014233,3.061141,0.610609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-30T02:12:17,16.3,37.0,0,1155072,16486,34144,helium,ElevenLabs just got nuked by open source - YouTube - Helium,1,1,0,1.0,8.916324,112.753856,101.968705,553.964599,81.470131,0.263788,6.998464,8.916324,0.0,0.0,0.0,0.0,0.0,3.95291,0.0,0.0,0.0,0.0,0.0
2026-01-30T02:12:18,23.8,37.2,0,708608,16732,42126,helium,ElevenLabs just got nuked by open source - YouTube - Helium,1,1,1,1.0,14.284596,80.584078,79.601345,735.084026,77.239202,0.656915,11.302985,14.284596,0.0,0.0,0.0,0.0,0.0,2.391446,0.0,0.0,0.0,0.0,0.0
2026-01-30T02:12:19,14.2,36.7,0,839680,259726,43666,helium,ElevenLabs just got nuked by open source - YouTube - Helium,1,0,0,2.0,10.960604,49.210826,48.226609,568.877143,81.918449,0.196074,5.885355,10.960604,0.0,0.0,0.0,0.0,0.0,1.774853,0.0,0.0,0.0,0.0,0.0
2026-01-30T02:12:20,6.2,36.6,0,557056,3034,18534,helium,ElevenLabs just got nuked by open source - YouTube - Helium,1,0,0,3.0,3.920438,0.981088,1.962177,358.097214,93.532101,0.037964,2.99087,3.920438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-30T02:12:21,9.9,36.6,0,622592,47102,39374,helium,ElevenLabs just got nuked by open source - YouTube - Helium,0,0,0,4.0,6.499178,36.31458,36.31458,539.811317,89.714273,0.082908,4.559211,6.499178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-30T02:12:22,8.2,36.6,0,692224,72354,23996,helium,ElevenLabs just got nuked by open source - YouTube - Helium,0,0,0,5.0,4.38351,15.718841,15.718841,589.45655,90.899939,0.072435,3.591341,4.38351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-30T02:12:23,12.2,36.6,0,765952,637120,34848,helium,ElevenLabs just got nuked by open source - YouTube - Helium,0,0,0,6.0,2.569825,0.0,0.0,346.04788,94.609104,0.021779,4.666803,2.569825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-30T02:12:24,12.7,36.9,0,557056,4124978,216806,helium,ElevenLabs just got nuked by open source - YouTube - Helium,0,0,0,7.0,6.83408,163.864996,139.334308,626.023157,80.107471,0.219554,9.998232,4.446212,0.0,0.0,0.0,0.0,0.0,6.83408,0.0,0.0,0.0,0.0,0.0
2026-01-30T02:12:25,6.5,36.8,0,622592,1298,8886,helium,ElevenLabs just got nuked by open source - YouTube - Helium,0,0,0,8.0,3.637017,49.998871,49.998871,237.249543,88.692511,0.061991,3.382648,3.637017,0.0,0.0,0.0,0.0,0.0,3.105745,0.0,0.0,0.0,0.0,0.0
2026-01-30T02:12:26,6.2,36.8,0,622592,542,348,helium,ElevenLabs just got nuked by open source - YouTube - Helium,0,0,0,9.0,3.637017,49.998871,49.998871,237.249543,88.692511,0.061991,3.382648,3.637017,0.0,0.0,0.0,0.0,0.0,3.105745,0.0,0.0,0.0,0.0,0.0
2026-01-30T02:12:27,13.9,36.9,0,876544,418162,8296,com.mitchellh.ghostty,🔍 experiments,1,0,3,0.1,4.049375,47.057579,47.057579,276.463276,88.704092,0.06606,3.075971,4.049375,0.0,0.0,0.0,0.0,0.0,2.635172,0.0,0.0,0.0,0.0,0.0
2026-01-30T02:12:28,2.9,36.8,0,626688,276,0,com.mitchellh.ghostty,🔍 experiments,1,0,0,1.1,9.219932,39.243639,41.205821,383.60657,86.218419,0.16635,5.969661,9.219932,0.0,0.0,0.0,0.0,0.0,0.966183,0.0,0.0,0.0,0.0,0.0
2026-01-30T02:12:29,5.1,36.8,0,700416,574,572,com.mitchellh.ghostty,Yazi: ~/Documents/UTH/Do_an_data/system_forecast_do_an/playground,1,0,2,0.5,1.522517,9.858298,9.858298,51.26315,98.210991,0.040795,2.513553,1.522517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-30T02:12:30,4.4,36.9,0,696320,308,286,com.mitchellh.ghostty,🔍 experiments,1,0,3,0.0,4.648964,16.725732,17.709599,168.24119,94.163748,0.068458,2.729713,4.648964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-30T02:12:31,6.0,36.8,0,765952,606,1948,com.mitchellh.ghostty,Yazi: ~/Documents/UTH/Do_an_data/experiments,1,0,3,0.1,7.118196,22.554526,21.573895,225.545264,91.077301,0.13048,2.741327,7.118196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-30T02:16:44,2.6,36.1,0,0,798,540,com.mitchellh.ghostty,~/Documents/UTH/Do_an_data/experiments> uv,0,0,0,1769714204.9,4.656635,4.956739,4.956739,280.551423,93.829791,0.045622,2.8114,4.656635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-30T02:16:45,1.8,36.1,0,1032192,0,0,com.mitchellh.ghostty,~/Documents/UTH/Do_an_data/experiments> uv,1,0,1,0.0,1.246286,0.980267,0.980267,49.993639,98.535828,0.012684,2.173532,1.246286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-30T02:16:46,4.4,36.4,0,618496,1128,954,helium,ChatGPT - Helium,1,0,1,0.7,3.565706,9.795358,9.795358,200.804829,94.874004,0.050818,2.746754,3.565706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-30T02:16:47,2.4,36.4,0,765952,0,0,helium,ChatGPT - Helium,1,0,0,1.7,0.507697,0.0,0.0,37.271617,99.249205,0.01317,2.262247,0.507697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-30T02:16:48,12.0,36.4,0,761856,522,636,helium,ChatGPT - Helium,1,0,5,0.0,0.620989,0.980307,0.980307,52.936589,98.995385,0.034344,7.519299,0.620989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-30T02:16:49,7.8,36.4,0,688128,39156,79182,helium,ChatGPT - Helium,1,0,12,0.1,0.832332,0.0,0.0,89.306088,98.499274,0.011144,3.628302,0.832332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-30T02:16:50,12.8,36.4,0,557056,42502,37418,helium,ChatGPT - Helium,1,0,12,0.0,1.378623,0.982494,0.982494,140.496625,97.518975,0.01763,6.672851,1.378623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-30T02:16:51,9.1,36.4,0,552960,234,16976,helium,ChatGPT - Helium,1,0,15,0.0,1.429503,1.983979,1.983979,167.646248,97.372679,0.053765,5.621355,1.429503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-30T02:16:52,7.3,36.4,0,548864,2216,572,helium,ChatGPT - Helium,1,0,14,0.0,1.091258,0.983425,0.983425,102.276209,97.937928,0.019568,3.137969,1.091258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-30T02:16:53,8.9,36.4,0,696320,2558,19020,helium,ChatGPT - Helium,1,0,16,0.0,0.961152,0.0,0.0,119.580013,98.221753,0.012802,5.167159,0.961152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-30T02:16:54,12.7,36.5,0,1204224,0,0,helium,ChatGPT - Helium,1,0,11,0.0,1.146528,0.0,0.0,126.253919,97.738658,0.042174,3.487679,1.146528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-30T02:16:55,8.7,36.5,0,696320,542,602,helium,ChatGPT - Helium,1,0,16,0.0,1.799458,1.95893,1.95893,154.755436,96.661115,0.074847,7.986428,1.799458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-30T02:16:56,8.2,36.5,0,557056,0,0,helium,ChatGPT - Helium,1,0,20,0.0,1.49704,0.0,0.0,182.393248,96.955592,0.036988,3.629342,1.49704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-30T02:16:57,8.2,36.5,0,868352,234,254,helium,ChatGPT - Helium,1,0,18,0.0,1.410779,0.0,0.0,171.519537,97.091456,0.055275,3.655977,1.410779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-30T02:16:58,14.4,36.5,0,17154048,5306,36858,helium,ChatGPT - Helium,1,0,14,0.0,1.503102,7.934437,7.934437,118.024755,97.315817,0.064772,8.538758,1.503102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-30T02:16:59,12.3,36.5,0,987136,2780,35860,helium,ChatGPT - Helium,1,0,10,0.1,1.218327,5.947693,5.947693,134.81437,97.615196,0.024564,5.292324,1.218327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-30T02:17:00,5.1,36.5,0,634880,15972,2704,helium,ChatGPT - Helium,1,0,3,0.4,0.93315,0.0,0.0,70.942854,98.384506,0.024537,4.060585,0.93315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-30T02:17:01,6.6,36.5,0,618496,894,1402,helium,ChatGPT - Helium,1,0,7,0.0,0.743082,1.957622,1.957622,76.347263,98.510613,0.018998,4.107195,0.743082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-30T02:17:02,6.4,36.5,0,782336,4004,18056,helium,ChatGPT - Helium,1,0,5,0.1,0.657736,0.982571,0.982571,75.657944,98.672883,0.032624,4.272239,0.657736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-30T02:17:03,8.8,36.5,0,622592,2408,52240,helium,ChatGPT - Helium,1,0,8,0.0,1.409493,1.984045,1.984045,135.907053,97.532893,0.044079,4.159724,1.409493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-30T02:17:04,6.2,36.5,0,688128,7168,18374,helium,ChatGPT - Helium,1,0,8,0.1,1.745993,0.0,0.0,186.505885,96.976407,0.049728,4.393699,1.745993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-30T02:17:05,5.5,36.4,0,704512,2184,17262,helium,ChatGPT - Helium,1,0,6,0.1,0.689672,0.0,0.0,79.520689,98.506212,0.013902,3.061696,0.689672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-30T02:17:06,9.8,36.4,0,622592,3932,34810,helium,ChatGPT - Helium,1,0,4,0.2,0.750676,0.0,0.0,87.568315,98.458179,0.012731,5.003463,0.750676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-30T02:17:07,4.8,36.4,0,618496,4626,35326,helium,ChatGPT - Helium,1,0,5,0.2,0.593304,0.0,0.0,54.870637,98.640935,0.024879,2.922693,0.593304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-30T02:17:08,4.5,36.0,0,557056,2418,38174,helium,ChatGPT - Helium,1,0,6,0.2,0.578384,0.0,0.0,68.548501,98.646666,0.019604,2.99565,0.578384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-30T02:17:09,5.0,36.0,0,692224,5210,17580,helium,ChatGPT - Helium,1,0,6,0.0,0.706295,0.0,0.0,60.715219,98.694877,0.019127,3.207158,0.706295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-30T02:17:10,5.7,36.0,0,909312,3932,17866,helium,ChatGPT - Helium,1,0,7,0.0,0.815058,0.0,0.0,83.247198,98.199933,0.019487,2.872502,0.815058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-30T02:17:11,5.7,35.9,0,765952,2184,18250,helium,ChatGPT - Helium,1,0,5,0.0,0.816984,0.980101,0.980101,98.010141,97.989483,0.033619,2.957832,0.816984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-30T02:17:12,7.3,35.8,0,692224,4014,35096,helium,ChatGPT - Helium,1,0,5,0.0,0.816984,0.980101,0.980101,98.010141,97.989483,0.033619,2.957832,0.816984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-30T02:17:13,6.5,35.8,0,626688,1716,18798,helium,ChatGPT - Helium,1,0,8,0.0,0.70353,1.975626,1.975626,61.244394,98.836697,0.04136,5.348201,0.70353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-30T02:17:14,4.9,35.8,0,765952,4806,34938,helium,ChatGPT - Helium,1,0,4,0.1,0.83581,0.987919,0.987919,95.828158,98.278984,0.045706,3.172629,0.83581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-30T02:17:15,9.7,35.8,0,622592,14142,43208,helium,ChatGPT - Helium,1,0,6,0.1,0.55818,0.0,0.0,53.236698,99.120495,0.011673,2.724607,0.55818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-30T02:17:16,7.7,35.8,0,548864,5986,19012,helium,ChatGPT - Helium,1,0,8,0.0,0.776549,0.0,0.0,76.342928,98.604674,0.012587,5.320842,0.776549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-30T02:17:17,8.8,35.9,0,630784,13644,14690,helium,ChatGPT - Helium,1,0,5,0.1,1.014977,2.972143,2.972143,98.080727,97.970115,0.027332,4.365275,1.014977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-30T02:17:18,10.6,35.9,0,622592,15902,46796,helium,ChatGPT - Helium,1,0,7,0.0,2.858721,6.94409,6.94409,192.450498,95.498367,0.092517,5.977931,2.858721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-30T02:17:19,4.7,35.9,0,548864,2792,286,helium,ChatGPT - Helium,1,0,6,0.3,0.781247,7.848143,7.848143,75.538379,98.652583,0.018202,5.067415,0.781247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-30T02:17:20,5.2,35.9,0,1011712,0,0,helium,ChatGPT - Helium,1,0,7,0.0,0.768642,0.0,0.0,79.368563,98.47431,0.021889,2.970317,0.768642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-30T02:17:21,4.1,35.9,0,1024000,308,348,helium,ChatGPT - Helium,1,0,4,0.5,0.795642,4.898545,4.898545,74.457888,98.321318,0.057644,4.371916,0.795642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-30T02:17:22,4.4,35.8,0,1007616,734,286,helium,ChatGPT - Helium,1,0,4,0.0,0.707978,0.0,0.0,61.679829,98.578584,0.022827,2.579733,0.707978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-30T02:17:23,4.9,35.9,0,1118208,0,18608,helium,ChatGPT - Helium,1,0,5,0.3,0.759953,0.0,0.0,69.185267,98.671458,0.024371,2.929793,0.759953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-30T02:17:24,4.5,35.9,0,1114112,3728,890,helium,ChatGPT - Helium,1,0,4,0.1,0.587895,0.0,0.0,48.467448,99.091168,0.010142,2.541351,0.587895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-30T02:17:25,5.5,35.8,0,1421312,0,0,helium,ChatGPT - Helium,1,0,9,0.0,0.835262,0.0,0.0,70.184751,98.476854,0.025461,2.773931,0.835262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-30T02:17:26,4.4,35.8,0,1118208,500,286,helium,ChatGPT - Helium,1,0,4,0.0,0.974877,0.0,0.0,83.061341,98.479608,0.017985,3.092675,0.974877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-30T02:17:27,2.9,35.8,0,1114112,0,0,helium,ChatGPT - Helium,1,0,2,0.4,0.601002,8.898969,8.898969,56.360136,98.610739,0.02245,2.607784,0.601002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-30T02:17:28,8.7,35.8,16384,17997824,298,572,helium,ChatGPT - Helium,1,0,3,0.4,0.593179,0.0,0.0,37.568999,99.003194,0.023292,2.348726,0.593179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-30T02:17:29,6.2,35.8,0,1118208,2558,35582,helium,ChatGPT - Helium,1,0,3,0.1,3.835995,24.553243,24.553243,178.747612,94.929145,0.07517,5.70767,3.835995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-30T02:17:30,9.0,35.8,0,622592,1950,572,helium,ChatGPT - Helium,1,0,4,0.0,0.630994,0.0,0.0,50.969574,99.069632,0.026682,4.105,0.630994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-30T02:17:31,5.0,35.8,0,704512,2652,34110,helium,ChatGPT - Helium,1,0,5,0.0,0.540074,0.0,0.0,45.469612,99.085547,0.023891,4.775714,0.540074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-30T02:17:32,4.4,35.8,0,626688,4922,34682,helium,ChatGPT - Helium,1,0,6,0.1,0.796855,0.0,0.0,84.247464,98.220402,0.053812,2.878655,0.796855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-30T02:17:33,5.4,35.8,0,622592,4134,34460,helium,ChatGPT - Helium,1,0,7,0.1,0.639009,0.0,0.0,72.117702,98.518852,0.020501,3.045927,0.639009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-30T02:17:34,4.9,35.8,0,618496,5742,35900,helium,ChatGPT - Helium,1,0,4,0.0,0.523812,0.0,0.0,50.045411,99.146483,0.004911,2.560055,0.523812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-30T02:17:35,4.5,35.8,0,1396736,4400,34746,helium,ChatGPT - Helium,1,0,4,0.1,0.689255,6.890877,5.906466,50.204958,98.528249,0.013339,2.759042,0.689255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-30T02:17:36,5.8,35.8,0,622592,3666,17516,helium,ChatGPT - Helium,1,0,8,0.0,1.080682,0.0,0.0,71.718148,97.81565,0.041854,2.764193,1.080682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-30T02:17:37,5.0,35.8,0,548864,2418,50896,helium,ChatGPT - Helium,1,0,6,0.1,0.778552,0.0,0.0,84.30222,98.546678,0.01065,2.872688,0.778552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-30T02:17:38,4.9,35.8,0,696320,9236,35064,helium,ChatGPT - Helium,1,0,4,0.0,0.670363,0.0,0.0,68.626228,97.992933,0.03327,2.644211,0.670363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-30T02:17:39,9.4,35.8,0,692224,3354,35996,helium,ChatGPT - Helium,1,0,5,0.1,0.760008,6.860872,6.860872,47.045983,98.788454,0.022493,2.431049,0.760008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-30T02:17:40,5.3,35.8,0,688128,4976,34524,helium,ChatGPT - Helium,1,0,6,0.1,0.816155,0.0,0.0,86.12845,98.40104,0.030705,4.879564,0.816155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
